上座率(%),场均人次,票房占比(%),已上映天数,排片场次,排片占比(%),当日票房(万),当日总出票(万),当日总场次(万),出品国家,电影类别1,电影类别2,电影类别3,电影评分,男性占比(%),女性占比(%),节假日
0.019,1.8,0.006,2,16202,0.043,117.58,458.8,36.9,1,11,4,12,0,0.256,0.256,2
0.063,5.5,0.005,12,4913,0.013,107.98,458.8,36.9,1,4,2,0,9,0.333,0.333,2
0.056,5.5,0.005,51,4446,0.012,96.01,458.8,36.9,1,8,7,1,9,0.348,0.348,2
0.071,8.7,0.004,22,2266,0.006,89.52,458.8,36.9,1,8,14,6,8,0.192,0.192,2
0.044,4.2,0.003,9,4758,0.012,74.42,458.8,36.9,1,3,5,28,0,0.453,0.453,2
0.058,5.4,0.003,59,3025,0.008,64.86,458.8,36.9,1,2,0,0,10,0.398,0.398,2
0.188,137.9,0.002,12,76,0.0005,52.21,458.8,36.9,1,1,4,2,0,0.296,0.296,2
0.079,6.7,0.002,12,1857,0.005,51.25,458.8,36.9,1,2,4,0,0,0.281,0.281,2
0.049,4.7,0.002,16,2302,0.006,46.54,458.8,36.9,1,11,3,0,8,0.365,0.365,2
0.05,5.1,0.002,16,2652,0.007,41.26,458.8,36.9,5,8,7,22,9,0.278,0.278,2
0.016,1.7,0.001,2,5231,0.014,27.52,458.8,36.9,1,17,16,0,0,0.362,0.362,2
0.096,9.2,0.001,44,714,0.001,24.91,458.8,36.9,3,1,6,7,9,0.204,0.204,2
0.342,36.1,0.0005,15,91,0.0005,15.92,458.8,36.9,1,8,0,0,0,0.354,0.354,2
0.066,6.4,0.0005,16,557,0.001,14.65,458.8,36.9,3,9,30,0,9,0.298,0.298,2
0.071,15.4,0.0005,73,403,0.001,9.93,458.8,36.9,1,11,3,2,9,0.245,0.245,2
0.051,4.7,0.0005,57,466,0.001,8.15,458.8,36.9,1,8,6,1,9,0.222,0.222,2
0.084,8.5,0.0005,51,210,0.0005,7.78,458.8,36.9,3,5,16,6,9,0.572,0.572,2
0.377,37.4,0.0005,6,41,0.0005,6.26,458.8,36.9,1,18,30,0,0,0.374,0.374,2
0.022,2.3,0.0005,15,606,0.001,4.4,458.8,36.9,1,8,5,1,0,0.231,0.231,2
0.483,99.6,0.0005,26,14,0.0005,4.18,458.8,36.9,1,2,0,0,0,0.283,0.283,2
0.089,8,0.0005,86,144,0.0005,4.09,458.8,36.9,3,5,14,6,9,0.549,0.549,2
0.039,3.6,0.0005,23,334,0.0005,4.08,458.8,36.9,3,8,5,6,0,0.399,0.399,2
0.065,7.5,0.0005,9,135,0.0005,3.5,458.8,36.9,1,2,0,0,0,0.283,0.283,2
0.18,53.4,0.0005,22,16,0.0005,2.77,458.8,36.9,1,2,23,12,0,0.263,0.263,2
0.026,2.6,0.0005,15,305,0.0005,2.4,458.8,36.9,6,8,0,0,0,0.171,0.171,2
0.054,6.1,0.0005,30,85,0.0005,2.24,458.8,36.9,1,9,0,0,10,0.285,0.285,2
0.579,36.5,0.0005,8,18,0.0005,2.01,458.8,36.9,1,22,25,2,0,0.414,0.414,2
0.456,40.8,0.0005,64,10,0.0005,1.52,458.8,36.9,1,2,18,21,0,0.263,0.263,2
0.026,1.8,0.0005,12,267,0.0005,1.37,458.8,36.9,1,2,4,0,0,0.376,0.376,2
0.109,23.7,0.0005,43,37,0.0005,1,458.8,36.9,1,8,6,0,0,0.269,0.269,2
0.1,8.5,0.0005,50,29,0.0005,0.88,458.8,36.9,1,8,6,35,0,0.197,0.197,2
0.007,0.6,0.0005,5,440,0.001,0.83,458.8,36.9,1,4,11,16,0,0.292,0.292,2
0.021,2.3,0.0005,23,64,0.0005,0.45,458.8,36.9,0,0,0,0,0,0,0,2
0.002,2.3,0.0005,12,56,0.0005,0.45,458.8,36.9,1,4,1,21,0,0.237,0.237,2
0.751,100,0.0005,99,1,0.0005,0.35,458.8,36.9,1,2,0,0,0,0,0,2
0.028,12.3,0.0005,86,7,0.0005,0.33,458.8,36.9,1,2,0,0,0,0.314,0.314,2
0.681,45,0.0005,78,2,0.0005,0.28,458.8,36.9,1,2,25,0,0,0.601,0.601,2
0.382,36,0.0005,92,2,0.0005,0.19,458.8,36.9,1,2,23,12,0,0.167,0.167,2
0.076,4.4,0.0005,24,10,0.0005,0.16,458.8,36.9,1,2,5,0,0,0.298,0.298,2
0.013,1.5,0.0005,79,31,0.0005,0.13,458.8,36.9,1,16,17,11,0,0.393,0.393,2
0.307,36,0.0005,21,1,0.0005,0.11,458.8,36.9,1,8,2,0,0,0.336,0.336,2
0.192,12.5,0.0005,67,2,0.0005,0.08,458.8,36.9,1,2,0,0,0,0.424,0.424,2
0.008,0.4,0.0005,44,31,0.0005,0.05,458.8,36.9,1,1,12,7,8,0.39,0.39,2
0.454,25,0.0005,94,1,0.0005,0.05,458.8,36.9,1,9,0,0,0,0.3,0.3,2
0.004,0.7,0.0005,12,19,0.0005,0.03,458.8,36.9,1,16,28,2,0,0.328,0.328,2
0.089,8,0.0005,57,1,0.0005,0.02,458.8,36.9,1,2,23,0,0,0.273,0.273,2
0,0.3,0.0005,12,28,0.0005,0.01,458.8,36.9,1,2,1,4,0,0.378,0.378,2
0.022,2.9,0.303,12,78360,0.226,954.55,80.6,34.5,1,2,3,0,9,0.353,0.353,13
0.015,2.3,0.215,6,87428,0.253,677.85,80.6,34.5,3,5,6,0,8,0.699,0.699,13
0.019,2.1,0.109,44,39732,0.115,344.48,80.6,34.5,1,3,2,0,9,0.359,0.359,13
0.017,2.4,0.07,22,21958,0.063,222.57,80.6,34.5,3,2,30,18,9,0.569,0.569,13
0.013,1.4,0.06,6,34009,0.098,191.74,80.6,34.5,1,3,11,0,0,0.229,0.229,13
0.021,2.3,0.057,63,18825,0.054,181.42,80.6,34.5,1,15,5,29,9,0.41,0.41,13
0.021,2.2,0.054,6,21091,0.061,172.69,80.6,34.5,3,2,11,16,8,0.315,0.315,13
0.705,67.9,0.022,24,258,0.0005,70.53,80.6,34.5,1,18,30,0,0,0.374,0.374,13
0.014,1.4,0.018,34,10353,0.029,56.72,80.6,34.5,1,2,1,0,9,0.274,0.274,13
0.004,27.1,0.013,40,269,0.0005,43.34,80.6,34.5,1,8,14,6,8,0.192,0.192,13
0.018,1.6,0.011,12,5199,0.015,35.35,80.6,34.5,1,2,0,0,9,0.4,0.4,13
0.014,1.3,0.007,35,4553,0.013,23.33,80.6,34.5,1,2,12,0,9,0.207,0.207,13
0.012,1.2,0.006,48,3879,0.011,19,80.6,34.5,1,6,5,14,9,0.433,0.433,13
0.031,2.6,0.005,55,1742,0.005,18.04,80.6,34.5,1,22,24,1,9,0.205,0.205,13
0.012,1.1,0.003,75,2430,0.007,10.97,80.6,34.5,1,8,18,0,9,0.351,0.351,13
0.246,78.1,0.001,33,15,0.0005,5.79,80.6,34.5,1,8,0,0,0,0.354,0.354,13
0.121,19,0.001,12,95,0.0005,5.74,80.6,34.5,1,2,0,0,0,0.322,0.322,13
0.012,1.3,0.001,20,945,0.002,4.15,80.6,34.5,3,6,24,5,9,0.566,0.566,13
0.228,37.4,0.001,27,95,0.0005,4.03,80.6,34.5,1,2,0,0,0,0.283,0.283,13
0.525,84.3,0.001,20,19,0.0005,4,80.6,34.5,1,2,0,0,0,0.356,0.356,13
0.275,34.8,0.001,82,28,0.0005,3.42,80.6,34.5,1,2,18,21,0,0.263,0.263,13
0.014,1.3,0.0005,13,529,0.001,2.85,80.6,34.5,1,2,1,0,0,0.339,0.339,13
0.011,1,0.0005,30,724,0.002,2.78,80.6,34.5,1,4,2,0,9,0.333,0.333,13
0.012,1.1,0.0005,27,653,0.001,2.69,80.6,34.5,1,3,5,28,0,0.453,0.453,13
0.228,81.5,0.0005,82,11,0.0005,2.24,80.6,34.5,1,19,18,2,0,0.451,0.451,13
0.004,0.4,0.0005,69,1158,0.003,1.66,80.6,34.5,1,8,7,1,9,0.348,0.348,13
0.005,0.4,0.0005,12,913,0.002,1.6,80.6,34.5,1,2,4,7,0,0.285,0.285,13
0.011,1.2,0.0005,6,362,0.001,1.4,80.6,34.5,1,2,0,0,0,0.315,0.315,13
0.031,2.7,0.0005,34,133,0.0005,1.31,80.6,34.5,3,9,30,0,9,0.298,0.298,13
0.017,1.7,0.0005,62,237,0.0005,1.3,80.6,34.5,3,1,6,7,9,0.204,0.204,13
0.002,0.3,0.0005,2,1106,0.003,1.2,80.6,34.5,1,2,0,0,0,0.335,0.335,13
0.004,0.4,0.0005,27,786,0.002,1.19,80.6,34.5,1,2,11,3,9,0.278,0.278,13
0.006,0.5,0.0005,77,534,0.001,1.14,80.6,34.5,1,2,0,0,10,0.398,0.398,13
0.009,0.9,0.0005,12,425,0.001,1.12,80.6,34.5,1,16,17,0,0,0.381,0.381,13
0.028,2.3,0.0005,1,87,0.0005,0.78,80.6,34.5,1,2,3,11,0,0.398,0.398,13
0.007,0.6,0.0005,30,295,0.0005,0.77,80.6,34.5,1,2,4,0,0,0.281,0.281,13
0.003,0.3,0.0005,5,757,0.002,0.77,80.6,34.5,1,22,4,0,0,0.404,0.404,13
0.07,18.1,0.0005,40,13,0.0005,0.69,80.6,34.5,1,2,23,12,0,0.263,0.263,13
0.001,0.2,0.0005,5,1223,0.003,0.67,80.6,34.5,1,2,8,7,0,0.284,0.284,13
0.015,1.1,0.0005,91,150,0.0005,0.65,80.6,34.5,1,11,3,2,9,0.245,0.245,13
0.003,0.4,0.0005,6,433,0.001,0.58,80.6,34.5,1,2,32,5,0,0.507,0.507,13
0.009,0.7,0.0005,34,184,0.0005,0.56,80.6,34.5,1,11,3,0,8,0.365,0.365,13
0.463,133,0.0005,85,1,0.0005,0.46,80.6,34.5,1,2,0,0,0,0.424,0.424,13
0.009,0.8,0.0005,20,172,0.0005,0.4,80.6,34.5,1,17,16,0,0,0.362,0.362,13
0.202,14.9,0.0005,8,7,0.0005,0.37,80.6,34.5,1,2,0,0,0,0.481,0.481,13
0.005,4.4,0.0005,12,21,0.0005,0.35,80.6,34.5,1,2,0,0,0,0.365,0.365,13
0.004,1.1,0.0005,33,66,0.0005,0.3,80.6,34.5,1,8,5,1,0,0.231,0.231,13
0.004,0.5,0.0005,13,183,0.0005,0.26,80.6,34.5,1,2,0,0,0,0.636,0.636,13
0.009,0.8,0.0005,75,90,0.0005,0.26,80.6,34.5,1,8,6,1,9,0.222,0.222,13
0.021,2.2,0.0005,48,19,0.0005,0.23,80.6,34.5,1,9,0,0,10,0.285,0.285,13
0.003,0.3,0.0005,34,191,0.0005,0.2,80.6,34.5,5,8,7,22,9,0.278,0.278,13
0.757,50,0.0005,85,1,0.0005,0.17,80.6,34.5,1,2,0,0,0,0.423,0.423,13
0.104,8.9,0.0005,30,7,0.0005,0.12,80.6,34.5,1,1,4,2,0,0.296,0.296,13
0.53,2.6,0.0005,11,14,0.0005,0.1,80.6,34.5,1,22,25,0,0,0.505,0.505,13
0.001,0.1,0.0005,20,182,0.0005,0.09,80.6,34.5,1,11,4,12,0,0.256,0.256,13
0.75,30,0.0005,85,1,0.0005,0.09,80.6,34.5,1,2,25,0,0,0.385,0.385,13
0.007,0.5,0.0005,30,50,0.0005,0.07,80.6,34.5,1,2,4,0,0,0.376,0.376,13
0.035,3.3,0.0005,62,4,0.0005,0.06,80.6,34.5,1,1,12,7,8,0.39,0.39,13
0.007,0.6,0.0005,33,41,0.0005,0.05,80.6,34.5,6,8,0,0,0,0.171,0.171,13
0.001,0.05,0.0005,1,210,0.0005,0.05,80.6,34.5,1,21,2,0,0,0.435,0.435,13
0.005,0.5,0.0005,6,26,0.0005,0.05,80.6,34.5,1,22,2,0,0,0.438,0.438,13
0.162,7,0.0005,29,1,0.0005,0.02,80.6,34.5,1,2,18,22,0,0,0,13
0.001,0.8,0.0005,30,8,0.0005,0.02,80.6,34.5,1,4,1,21,0,0.237,0.237,13
0.002,0.3,0.0005,97,13,0.0005,0.01,80.6,34.5,1,16,17,11,0,0.393,0.393,13
0.013,0.8,0.0005,30,5,0.0005,0.01,80.6,34.5,1,16,28,2,0,0.328,0.328,13
0.021,2.8,0.305,13,78852,0.229,912.08,76.2,34.3,1,2,3,0,9,0.353,0.353,13
0.015,2.2,0.213,7,86259,0.251,636.92,76.2,34.3,3,5,6,0,8,0.699,0.699,13
0.019,2.1,0.114,45,39749,0.115,342.68,76.2,34.3,1,3,2,0,9,0.359,0.359,13
0.016,2.2,0.068,23,21598,0.062,204.51,76.2,34.3,3,2,30,18,9,0.569,0.569,13
0.019,2.1,0.058,64,19434,0.056,174.81,76.2,34.3,1,15,5,29,9,0.41,0.41,13
0.012,1.2,0.054,7,32733,0.095,162.12,76.2,34.3,1,3,11,0,0,0.229,0.229,13
0.019,2,0.051,7,20701,0.06,153.73,76.2,34.3,3,2,11,16,8,0.315,0.315,13
0.7,64.9,0.022,25,252,0.0005,66.81,76.2,34.3,1,18,30,0,0,0.374,0.374,13
0.012,1.2,0.017,35,10485,0.03,52.41,76.2,34.3,1,2,1,0,9,0.274,0.274,13
0.003,26.9,0.014,41,273,0.0005,43.67,76.2,34.3,1,8,14,6,8,0.192,0.192,13
0.016,1.4,0.01,13,5235,0.015,31.18,76.2,34.3,1,2,0,0,9,0.4,0.4,13
0.013,1.3,0.007,36,4652,0.013,22.96,76.2,34.3,1,2,12,0,9,0.207,0.207,13
0.031,3.1,0.007,56,1836,0.005,21.52,76.2,34.3,1,22,24,1,9,0.205,0.205,13
0.012,1.1,0.006,49,3937,0.011,18.14,76.2,34.3,1,6,5,14,9,0.433,0.433,13
0.012,1.1,0.003,76,2428,0.007,10.5,76.2,34.3,1,8,18,0,9,0.351,0.351,13
0.246,89.5,0.002,34,15,0.0005,6.45,76.2,34.3,1,8,0,0,0,0.354,0.354,13
0.088,18.6,0.001,13,81,0.0005,5.12,76.2,34.3,1,2,0,0,0,0.322,0.322,13
0.01,1.5,0.001,21,972,0.002,5.08,76.2,34.3,3,6,24,5,9,0.566,0.566,13
0.511,100.7,0.001,83,16,0.0005,4.02,76.2,34.3,1,19,18,2,0,0.451,0.451,13
0.225,32.7,0.001,28,102,0.0005,3.88,76.2,34.3,1,2,0,0,0,0.283,0.283,13
0.013,1.4,0.001,28,679,0.001,3.86,76.2,34.3,1,3,5,28,0,0.453,0.453,13
0.304,72.3,0.001,21,21,0.0005,3.81,76.2,34.3,1,2,0,0,0,0.356,0.356,13
0.012,1.2,0.0005,14,546,0.001,2.5,76.2,34.3,1,2,1,0,0,0.339,0.339,13
0.601,79,0.0005,31,7,0.0005,2.49,76.2,34.3,1,1,4,2,0,0.296,0.296,13
0.009,0.9,0.0005,31,693,0.002,2.42,76.2,34.3,1,4,2,0,9,0.333,0.333,13
0.206,22.4,0.0005,83,29,0.0005,2.24,76.2,34.3,1,2,18,21,0,0.263,0.263,13
0.008,0.7,0.0005,28,772,0.002,2.01,76.2,34.3,1,2,11,3,9,0.278,0.278,13
0.004,0.4,0.0005,70,1153,0.003,2,76.2,34.3,1,8,7,1,9,0.348,0.348,13
0.01,1,0.0005,31,307,0.0005,1.35,76.2,34.3,1,2,4,0,0,0.281,0.281,13
0.003,0.3,0.0005,3,1141,0.003,1.35,76.2,34.3,1,2,0,0,0,0.335,0.335,13
0.004,0.3,0.0005,13,906,0.002,1.33,76.2,34.3,1,2,4,7,0,0.285,0.285,13
0.03,2.7,0.0005,35,134,0.0005,1.31,76.2,34.3,3,9,30,0,9,0.298,0.298,13
0.01,1,0.0005,7,336,0.0005,1.15,76.2,34.3,1,2,0,0,0,0.315,0.315,13
0.005,0.5,0.0005,78,533,0.001,1.12,76.2,34.3,1,2,0,0,10,0.398,0.398,13
0.009,0.9,0.0005,13,419,0.001,1.09,76.2,34.3,1,16,17,0,0,0.381,0.381,13
0.007,0.6,0.0005,7,440,0.001,0.86,76.2,34.3,1,2,32,5,0,0.507,0.507,13
0.003,0.3,0.0005,6,705,0.002,0.67,76.2,34.3,1,22,4,0,0,0.404,0.404,13
0.008,0.8,0.0005,35,212,0.0005,0.64,76.2,34.3,1,11,3,0,8,0.365,0.365,13
0.101,17.8,0.0005,41,12,0.0005,0.63,76.2,34.3,1,2,23,12,0,0.263,0.263,13
0.273,40.3,0.0005,86,4,0.0005,0.56,76.2,34.3,1,2,0,0,0,0.424,0.424,13
0.011,0.9,0.0005,21,178,0.0005,0.52,76.2,34.3,1,17,16,0,0,0.362,0.362,13
0.002,0.6,0.0005,21,176,0.0005,0.48,76.2,34.3,1,11,4,12,0,0.256,0.256,13
0.009,0.7,0.0005,92,160,0.0005,0.48,76.2,34.3,1,11,3,2,9,0.245,0.245,13
0.001,0.1,0.0005,6,1117,0.003,0.46,76.2,34.3,1,2,8,7,0,0.284,0.284,13
0.122,12.6,0.0005,86,9,0.0005,0.33,76.2,34.3,1,9,0,0,0,0.356,0.356,13
0.001,0.4,0.0005,14,182,0.0005,0.2,76.2,34.3,1,2,0,0,0,0.636,0.636,13
0.004,0.7,0.0005,34,63,0.0005,0.18,76.2,34.3,1,8,5,1,0,0.231,0.231,13
0.012,1.3,0.0005,63,29,0.0005,0.13,76.2,34.3,3,1,6,7,9,0.204,0.204,13
0.12,6.7,0.0005,43,3,0.0005,0.12,76.2,34.3,1,2,5,0,0,0.298,0.298,13
0.002,0.2,0.0005,35,195,0.0005,0.11,76.2,34.3,5,8,7,22,9,0.278,0.278,13
0.003,0.3,0.0005,76,83,0.0005,0.1,76.2,34.3,1,8,6,1,9,0.222,0.222,13
0.005,0.6,0.0005,31,59,0.0005,0.09,76.2,34.3,1,2,4,0,0,0.376,0.376,13
0.75,30,0.0005,86,1,0.0005,0.09,76.2,34.3,1,2,25,0,0,0.385,0.385,13
0.014,1.3,0.0005,98,15,0.0005,0.05,76.2,34.3,1,16,17,11,0,0.393,0.393,13
0.024,1.5,0.0005,63,8,0.0005,0.05,76.2,34.3,1,1,12,7,8,0.39,0.39,13
0.006,0.6,0.0005,34,37,0.0005,0.05,76.2,34.3,6,8,0,0,0,0.171,0.171,13
0.001,0.1,0.0005,2,78,0.0005,0.04,76.2,34.3,1,2,3,11,0,0.398,0.398,13
0.2,8,0.0005,2,1,0.0005,0.03,76.2,34.3,1,2,0,0,0,0.351,0.351,13
0.002,0.3,0.0005,7,25,0.0005,0.02,76.2,34.3,1,22,2,0,0,0.438,0.438,13
0.017,1.8,0.0005,31,5,0.0005,0.02,76.2,34.3,1,16,28,2,0,0.328,0.328,13
0.001,0.2,0.0005,49,14,0.0005,0.01,76.2,34.3,1,9,0,0,10,0.285,0.285,13
0.009,0.5,0.0005,9,4,0.0005,0.01,76.2,34.3,1,2,0,0,0,0.481,0.481,13
0.031,1,0.0005,12,5,0.0005,0.01,76.2,34.3,1,22,25,0,0,0.505,0.505,13
0.006,0.6,0.0005,42,7,0.0005,0.01,76.2,34.3,0,0,0,0,0,0,0,13
0,0.05,0.0005,1,56,0.0005,0.01,76.2,34.3,1,1,4,0,0,0.47,0.47,13
0.026,3.6,0.302,14,81343,0.228,1208.4,101.6,35.6,1,2,3,0,9,0.353,0.353,13
0.018,2.7,0.195,8,85290,0.239,781.29,101.6,35.6,3,5,6,0,8,0.699,0.699,13
0.024,2.7,0.11,46,40581,0.113,441.45,101.6,35.6,1,3,2,0,9,0.359,0.359,13
0.025,3.7,0.086,24,22081,0.061,344.89,101.6,35.6,3,2,30,18,9,0.569,0.569,13
0.025,2.7,0.061,65,21083,0.059,243.51,101.6,35.6,1,15,5,29,9,0.41,0.41,13
0.031,3.2,0.06,8,20136,0.056,241.4,101.6,35.6,3,2,11,16,8,0.315,0.315,13
0.013,1.3,0.04,8,29527,0.082,160.63,101.6,35.6,1,3,11,0,0,0.229,0.229,13
0.024,2.3,0.026,36,11335,0.031,105.51,101.6,35.6,1,2,1,0,9,0.274,0.274,13
0.685,57.8,0.015,26,282,0.0005,63.26,101.6,35.6,1,18,30,0,0,0.374,0.374,13
0.008,23.3,0.011,42,343,0.0005,46.88,101.6,35.6,1,8,14,6,8,0.192,0.192,13
0.019,1.8,0.009,14,5160,0.014,38.94,101.6,35.6,1,2,0,0,9,0.4,0.4,13
0.047,4.2,0.008,57,2029,0.005,32.46,101.6,35.6,1,22,24,1,9,0.205,0.205,13
0.009,0.6,0.007,1,11452,0.032,31.5,101.6,35.6,1,1,4,0,0,0.47,0.47,13
0.015,1.4,0.006,37,4873,0.013,26.58,101.6,35.6,1,2,12,0,9,0.207,0.207,13
0.016,1.5,0.006,50,4102,0.011,26.11,101.6,35.6,1,6,5,14,9,0.433,0.433,13
0.023,2,0.005,77,2938,0.008,23.9,101.6,35.6,1,8,18,0,9,0.351,0.351,13
0.456,87,0.002,84,45,0.0005,9.78,101.6,35.6,1,19,18,2,0,0.451,0.451,13
0.121,83.1,0.002,35,21,0.0005,8.71,101.6,35.6,1,8,0,0,0,0.354,0.354,13
0.017,2,0.001,22,957,0.002,6.68,101.6,35.6,3,6,24,5,9,0.566,0.566,13
0.138,19.8,0.001,14,101,0.0005,6.59,101.6,35.6,1,2,0,0,0,0.322,0.322,13
0.343,36.6,0.001,84,36,0.0005,4.79,101.6,35.6,1,2,18,21,0,0.263,0.263,13
0.009,0.8,0.001,71,1350,0.003,4.43,101.6,35.6,1,8,7,1,9,0.348,0.348,13
0.005,1.1,0.0005,14,862,0.002,3.78,101.6,35.6,1,2,4,7,0,0.285,0.285,13
0.016,1.6,0.0005,15,551,0.001,3.35,101.6,35.6,1,2,1,0,0,0.339,0.339,13
0.013,1.4,0.0005,29,667,0.001,3.28,101.6,35.6,1,3,5,28,0,0.453,0.453,13
0.514,52.4,0.0005,22,23,0.0005,3.04,101.6,35.6,1,2,0,0,0,0.356,0.356,13
0.049,4,0.0005,36,155,0.0005,2.48,101.6,35.6,3,9,30,0,9,0.298,0.298,13
0.017,1.4,0.0005,32,452,0.001,2.47,101.6,35.6,1,4,2,0,9,0.333,0.333,13
0.025,85.5,0.0005,99,11,0.0005,2.35,101.6,35.6,1,2,0,0,0,0.356,0.356,13
0.378,51.3,0.0005,24,20,0.0005,2.22,101.6,35.6,1,2,0,0,0,0,0,13
0.007,0.9,0.0005,79,569,0.001,2.05,101.6,35.6,1,2,0,0,10,0.398,0.398,13
0.123,16.7,0.0005,50,28,0.0005,1.86,101.6,35.6,1,9,0,0,10,0.285,0.285,13
0.014,1.4,0.0005,14,409,0.001,1.62,101.6,35.6,1,16,17,0,0,0.381,0.381,13
0.007,0.6,0.0005,29,716,0.002,1.43,101.6,35.6,1,2,11,3,9,0.278,0.278,13
0.004,0.3,0.0005,7,1127,0.003,1.08,101.6,35.6,1,2,8,7,0,0.284,0.284,13
0.004,0.4,0.0005,4,712,0.001,1.07,101.6,35.6,1,2,0,0,0,0.335,0.335,13
0.327,35.8,0.0005,97,6,0.0005,0.96,101.6,35.6,1,2,5,0,0,0.519,0.519,13
0.022,1.7,0.0005,15,182,0.0005,0.96,101.6,35.6,1,2,0,0,0,0.636,0.636,13
0.01,0.9,0.0005,8,303,0.0005,0.94,101.6,35.6,1,2,0,0,0,0.315,0.315,13
0.007,1.9,0.0005,77,133,0.0005,0.82,101.6,35.6,1,8,6,1,9,0.222,0.222,13
0.014,1.3,0.0005,22,172,0.0005,0.71,101.6,35.6,1,17,16,0,0,0.362,0.362,13
0.008,0.8,0.0005,36,298,0.0005,0.62,101.6,35.6,5,8,7,22,9,0.278,0.278,13
0.022,2.2,0.0005,64,77,0.0005,0.6,101.6,35.6,3,1,6,7,9,0.204,0.204,13
0.006,0.5,0.0005,8,352,0.0005,0.58,101.6,35.6,1,2,32,5,0,0.507,0.507,13
0.003,0.3,0.0005,7,541,0.001,0.54,101.6,35.6,1,22,4,0,0,0.404,0.404,13
0.013,1.2,0.0005,32,103,0.0005,0.48,101.6,35.6,1,2,4,0,0,0.281,0.281,13
0.47,47.7,0.0005,87,3,0.0005,0.43,101.6,35.6,1,2,25,0,0,0.385,0.385,13
0.005,14.7,0.0005,1,10,0.0005,0.4,101.6,35.6,1,2,0,0,0,0.54,0.54,13
0.014,4.5,0.0005,29,18,0.0005,0.37,101.6,35.6,1,2,0,0,0,0.283,0.283,13
0.005,0.4,0.0005,36,202,0.0005,0.35,101.6,35.6,1,11,3,0,8,0.365,0.365,13
0.077,7.2,0.0005,14,14,0.0005,0.34,101.6,35.6,1,2,0,0,0,0.365,0.365,13
0.094,7.9,0.0005,1,13,0.0005,0.31,101.6,35.6,1,2,4,0,0,0.431,0.431,13
0.011,0.9,0.0005,93,81,0.0005,0.29,101.6,35.6,1,11,3,2,9,0.245,0.245,13
0.006,0.9,0.0005,35,77,0.0005,0.27,101.6,35.6,1,8,5,1,0,0.231,0.231,13
0.016,1.3,0.0005,35,56,0.0005,0.19,101.6,35.6,6,8,0,0,0,0.171,0.171,13
0.757,50,0.0005,87,1,0.0005,0.17,101.6,35.6,1,2,0,0,0,0.423,0.423,13
0.006,0.5,0.0005,3,60,0.0005,0.1,101.6,35.6,1,2,3,11,0,0.398,0.398,13
0.038,4.2,0.0005,64,6,0.0005,0.1,101.6,35.6,1,1,12,7,8,0.39,0.39,13
0.08,3.7,0.0005,87,9,0.0005,0.09,101.6,35.6,1,9,0,0,0,0.356,0.356,13
0.001,0.1,0.0005,22,179,0.0005,0.07,101.6,35.6,1,11,4,12,0,0.256,0.256,13
0.006,0.4,0.0005,8,25,0.0005,0.04,101.6,35.6,1,22,2,0,0,0.438,0.438,13
0.025,1.8,0.0005,43,8,0.0005,0.04,101.6,35.6,0,0,0,0,0,0,0,13
0.009,0.8,0.0005,99,17,0.0005,0.04,101.6,35.6,1,16,17,11,0,0.393,0.393,13
0.011,0.9,0.0005,70,12,0.0005,0.03,101.6,35.6,1,8,6,35,0,0.197,0.197,13
0.005,0.4,0.0005,25,20,0.0005,0.02,101.6,35.6,1,4,11,16,0,0.292,0.292,13
0.023,0.8,0.0005,18,4,0.0005,0.01,101.6,35.6,1,2,0,0,0,0.302,0.302,13
0.003,0.4,0.0005,63,10,0.0005,0.01,101.6,35.6,1,8,6,0,0,0.269,0.269,13
0.048,6.5,0.304,15,87901,0.227,2394.55,196.8,38.7,1,2,3,0,9,0.353,0.353,2
0.029,4.2,0.163,9,88287,0.228,1285.31,196.8,38.7,3,5,6,0,8,0.699,0.699,2
0.044,4.8,0.108,47,43738,0.113,855.92,196.8,38.7,1,3,2,0,9,0.359,0.359,2
0.055,8,0.106,25,24364,0.062,835.52,196.8,38.7,3,2,30,18,9,0.569,0.569,2
0.049,5.4,0.07,66,24017,0.062,552.26,196.8,38.7,1,15,5,29,9,0.41,0.41,2
0.063,6.3,0.064,9,20852,0.053,506.82,196.8,38.7,3,2,11,16,8,0.315,0.315,2
0.058,5.8,0.044,37,15219,0.039,350.86,196.8,38.7,1,2,1,0,9,0.274,0.274,2
0.019,1.9,0.027,9,27902,0.072,218,196.8,38.7,1,3,11,0,0,0.229,0.229,2
0.072,6.9,0.023,78,6458,0.016,181.45,196.8,38.7,1,8,18,0,9,0.351,0.351,2
0.1,9.1,0.011,58,2395,0.006,86.63,196.8,38.7,1,22,24,1,9,0.205,0.205,2
0.039,3.8,0.009,51,5006,0.012,78.5,196.8,38.7,1,6,5,14,9,0.433,0.433,2
0.035,3,0.008,15,5012,0.012,63.49,196.8,38.7,1,2,0,0,9,0.4,0.4,2
0.049,12.7,0.007,43,906,0.002,60.25,196.8,38.7,1,8,14,6,8,0.192,0.192,2
0.715,66.5,0.007,27,225,0.0005,58.49,196.8,38.7,1,18,30,0,0,0.374,0.374,2
0.026,2.4,0.006,38,5108,0.013,47.45,196.8,38.7,1,2,12,0,9,0.207,0.207,2
0.042,4,0.005,72,2948,0.007,45.78,196.8,38.7,1,8,7,1,9,0.348,0.348,2
0.017,1.7,0.001,8,3064,0.007,15.53,196.8,38.7,1,2,8,7,0,0.284,0.284,2
